2004-09-22,15882910,1885.71
2004-09-21,15315610,1921.18
2004-09-20,15655410,1908.07
2004-09-17,16403710,1910.09
2004-09-16,13255100,1904.08
2004-09-15,15755100,1896.52
2004-09-14,15092610,1915.40
2004-09-13,17410810,1910.38
2004-09-10,16066510,1894.31
2004-09-09,16637910,1869.65
2004-09-08,14425410,1850.64
2004-09-07,13207100,1858.56
2004-09-03,12446110,1844.48
2004-09-02,12087710,1873.43
2004-09-01,14263510,1850.41
2004-08-31,12989110,1838.10
2004-08-30,10076410,1836.49
2004-08-27,10110710,1862.09
2004-08-26,11838310,1852.92
2004-08-25,13206410,1860.72
2004-08-24,13010910,1836.89
2004-08-23,12246610,1838.70
2004-08-20,13426510,1838.02
2004-08-19,14167310,1819.89
2004-08-18,15750510,1831.37
2004-08-17,13902810,1795.25
2004-08-16,12897310,1782.84
2004-08-13,13477510,1757.22
2004-08-12,16326610,1752.49
2004-08-11,17942610,1782.42
2004-08-10,14684610,1808.70
2004-08-09,12634910,1774.64
2004-08-06,16922610,1776.89
2004-08-05,15746610,1821.63
2004-08-04,16593910,1855.06
2004-08-03,14944810,1859.42
2004-08-02,15339710,1892.09
2004-07-30,15073210,1887.36
2004-07-29,17033510,1881.06
2004-07-28,18473810,1858.26
2004-07-27,17694100,1869.10
2004-07-26,16670610,1839.02
2004-07-23,16979110,1849.09
2004-07-22,19645710,1889.06
2004-07-21,21097510,1874.37
2004-07-20,16282410,1917.07
2004-07-19,17746210,1883.83
2004-07-16,20994100,1883.15
2004-07-15,16699410,1912.71
2004-07-14,14618100,1914.88
2004-07-13,14996610,1931.66
2004-07-12,15041000,1936.92
2004-07-09,13887510,1946.33
2004-07-08,17891510,1935.32
2004-07-07,17623110,1966.08
2004-07-06,19275510,1963.43
2004-07-02,12002310,2006.66
2004-07-01,17393110,2015.55
2004-06-30,17541610,2047.79
2004-06-29,15815310,2034.93
2004-06-28,16110810,2019.82
2004-06-25,19721100,2025.47
2004-06-24,16856910,2015.57
2004-06-23,18035610,2020.98
2004-06-22,16608910,1994.15
2004-06-21,13631000,1974.38
2004-06-18,16977710,1986.73
2004-06-17,14499210,1983.67
2004-06-16,13531310,1998.23
2004-06-15,15272810,1995.60
2004-06-14,14026310,1969.99
2004-06-10,13456410,1999.87
2004-06-09,15202100,1990.61
2004-06-08,14647910,2023.53
2004-06-07,14853100,2020.62
2004-06-04,14176100,1978.62
2004-06-03,15266710,1960.26
2004-06-02,15201210,1988.98
2004-06-01,14590310,1990.77
2004-05-28,12331910,1986.74
2004-05-27,16412610,1984.50
2004-05-26,15910310,1976.15
2004-05-25,17706100,1964.65
2004-05-24,14220810,1922.98
2004-05-21,13766210,1912.09
2004-05-20,15409100,1896.59
2004-05-19,18349610,1898.17
2004-05-18,14351100,1897.82
2004-05-17,15288910,1876.64
2004-05-14,15263610,1904.25
2004-05-13,15586210,1926.03
2004-05-12,18877810,1925.59
2004-05-11,16452210,1931.35
2004-05-10,18956310,1896.07
2004-05-07,16370910,1917.96
2004-05-06,17507710,1937.74
2004-05-05,15866610,1957.26
2004-05-04,18575310,1950.48
2004-05-03,19324910,1938.72
2004-04-30,21747310,1920.15
2004-04-29,23710710,1958.78
2004-04-28,20374210,1989.54
2004-04-27,19716110,2032.53
2004-04-26,17276810,2036.77
2004-04-23,19273100,2049.77
2004-04-22,21478710,2032.91
2004-04-21,20539710,1995.63
2004-04-20,19217410,1978.63
2004-04-19,16728310,2020.43
2004-04-16,18704210,1995.74
2004-04-15,19560110,2002.17
2004-04-14,18322100,2024.85
2004-04-13,19532410,2030.08
2004-04-12,15013610,2065.48
2004-04-08,16941410,2052.88
2004-04-07,17749610,2050.24
2004-04-06,18111100,2059.90
2004-04-05,17363100,2079.12
2004-04-02,21837410,2057.17
2004-04-01,18334310,2015.01
2004-03-31,18614610,1994.22
2004-03-30,15985510,2000.63
2004-03-29,17061000,1992.57
2004-03-26,15798210,1960.02
2004-03-25,19686210,1967.17
2004-03-24,18394410,1909.48
2004-03-23,18351810,1901.80
2004-03-22,19822410,1909.90
2004-03-19,16456810,1940.47
2004-03-18,16777610,1962.44
2004-03-17,16787710,1976.76
2004-03-16,19636410,1943.09
2004-03-15,17232910,1939.20
2004-03-12,17071310,1984.73
2004-03-11,21913710,1943.89
2004-03-10,21598210,1964.15
2004-03-09,21054510,1995.16
2004-03-08,20442610,2008.78
2004-03-05,20452310,2047.63
2004-03-04,17990710,2055.11
2004-03-03,18148510,2033.36
2004-03-02,18719510,2039.65
2004-03-01,16979210,2057.80
2004-02-27,18717810,2029.82
2004-02-26,17528410,2032.57
2004-02-25,17071410,2022.98
2004-02-24,20694210,2005.44
2004-02-23,19533310,2007.52
2004-02-20,19143310,2037.93
2004-02-19,20655410,2045.96
2004-02-18,17812410,2076.47
2004-02-17,16180610,2080.35
2004-02-13,18180210,2053.56
2004-02-12,19376910,2073.61
2004-02-11,21857100,2089.66
2004-02-10,16567610,2075.33
2004-02-09,17453510,2060.57
2004-02-06,18555110,2064.01
2004-02-05,19560310,2019.56
2004-02-04,22675810,2014.14
2004-02-03,18448410,2066.21
2004-02-02,19156810,2063.15
2004-01-30,19311810,2066.15
2004-01-29,26377610,2068.23
2004-01-28,23195510,2077.37
2004-01-27,21512610,2116.04
2004-01-26,19460510,2153.83
2004-01-23,22539110,2123.87
2004-01-22,23533710,2119.01
2004-01-21,24218610,2142.45
2004-01-20,25741910,2147.98
2004-01-16,26143910,2140.46
2004-01-15,22355910,2109.08
2004-01-14,20999710,2111.13
2004-01-13,23857100,2096.44
2004-01-12,22840110,2111.78
2004-01-09,24827610,2086.92
2004-01-08,26839510,2100.25
2004-01-07,22942810,2077.68
2004-01-06,22732210,2057.37
2004-01-05,23629110,2047.36
2004-01-02,16667810,2006.68
2003-12-31,17757110,2003.37
2003-12-30,15442710,2009.88
2003-12-29,14132110,2006.48
2003-12-26,5308110,1973.14
2003-12-24,6426310,1969.23
2003-12-23,13211000,1974.78
2003-12-22,12835910,1955.80
2003-12-19,18445710,1951.02
2003-12-18,17140810,1956.18
2003-12-17,15013410,1921.33
2003-12-16,18114310,1924.29
2003-12-15,18155100,1918.26
2003-12-12,14571100,1949.00
2003-12-11,18075510,1942.32
2003-12-10,19463110,1904.65
2003-12-09,18135310,1908.32
2003-12-08,15837310,1948.85
2003-12-05,16659210,1937.82
2003-12-04,21142310,1968.80
2003-12-03,22415910,1960.25
2003-12-02,18027610,1980.07
2003-12-01,18400210,1989.82
2003-11-28,7038100,1960.26
2003-11-26,15247910,1953.31
2003-11-25,18363510,1943.04
2003-11-24,17910210,1947.14
2003-11-21,16215910,1893.88
2003-11-20,17991100,1881.92
2003-11-19,17980110,1899.65
2003-11-18,18987110,1881.75
2003-11-17,18611100,1909.61
2003-11-14,18297310,1930.26
2003-11-13,18718610,1967.35
2003-11-12,18371910,1973.11
2003-11-11,16378110,1930.75
2003-11-10,17501510,1941.64
2003-11-07,19573310,1970.74
2003-11-06,21418310,1976.37
2003-11-05,20181410,1959.37
2003-11-04,20819910,1957.97
2003-11-03,20894310,1967.70
2003-10-31,18332100,1932.21
2003-10-30,21588410,1932.69
2003-10-29,19681210,1936.56
2003-10-28,20762610,1932.26
2003-10-27,15186810,1882.91
2003-10-24,19570410,1865.59
2003-10-23,19370910,1885.51
2003-10-22,17114610,1898.07
2003-10-21,17357410,1940.90
2003-10-20,15373910,1925.14
2003-10-17,17471510,1912.36
2003-10-16,17658710,1950.14
2003-10-15,20171910,1939.10
2003-10-14,17572910,1943.19
2003-10-13,14987310,1933.53
2003-10-10,14649910,1915.31
2003-10-09,20834610,1911.90
2003-10-08,18018710,1893.78
2003-10-07,18402810,1907.85
2003-10-06,13758110,1893.46
2003-10-03,20145810,1880.57
2003-10-02,16040910,1836.22
2003-10-01,18217410,1832.25
2003-09-30,18642410,1786.94
2003-09-29,16669310,1824.56
2003-09-26,18415310,1792.07
2003-09-25,20330610,1817.24
2003-09-24,22079710,1843.70
2003-09-23,18688100,1901.72
2003-09-22,17200810,1874.62
2003-09-19,18851000,1905.70
2003-09-18,20110110,1909.55
2003-09-17,19038100,1883.10
2003-09-16,17887710,1887.25
2003-09-15,14639510,1845.70
2003-09-12,17137710,1855.03
2003-09-11,17480510,1846.09
2003-09-10,20016100,1823.81
2003-09-09,22201610,1873.43
2003-09-08,20329410,1888.62
2003-09-05,19520410,1858.24
2003-09-04,18865810,1868.97
2003-09-03,23331210,1852.90
2003-09-02,17737810,1841.48
2003-08-29,12061810,1810.45
2003-08-28,14665110,1800.18
2003-08-27,13497310,1782.13
2003-08-26,13828610,1770.65
2003-08-25,11178410,1764.31
2003-08-22,17052100,1765.32
2003-08-21,17224710,1777.55
2003-08-20,15067610,1760.54
2003-08-19,17243910,1761.11
2003-08-18,14763110,1739.49
2003-08-15,7039510,1702.01
2003-08-14,13115710,1700.34
2003-08-13,14492100,1686.61
2003-08-12,13298410,1687.01
2003-08-11,12037810,1661.51
2003-08-08,13363310,1644.03
2003-08-07,16380410,1652.18
2003-08-06,18622710,1652.68
2003-08-05,17433810,1673.50
2003-08-04,15734110,1714.06
2003-08-01,14840410,1715.62
2003-07-31,18584710,1735.02
2003-07-30,15137610,1720.91
2003-07-29,17038100,1731.37
2003-07-28,15358210,1735.36
2003-07-25,15879810,1730.70
2003-07-24,19012410,1701.42
2003-07-23,18349810,1719.18
2003-07-22,17497210,1706.10
2003-07-21,14593110,1681.41
2003-07-18,16028910,1708.50
2003-07-17,19126810,1698.02
2003-07-16,19205610,1747.97
2003-07-15,19156310,1753.21
2003-07-14,19731810,1754.82
2003-07-11,15168810,1733.93
2003-07-10,17338100,1715.86
2003-07-09,21136210,1747.46
2003-07-08,20184910,1746.46
2003-07-07,18363810,1720.71
2003-07-03,9449110,1663.46
2003-07-02,18666510,1678.73
2003-07-01,17118210,1640.13
2003-06-30,17928210,1622.80
2003-06-27,15539410,1625.26
2003-06-26,15608610,1634.01
2003-06-25,15636210,1602.66
2003-06-24,16195110,1605.61
2003-06-23,16949410,1610.75
2003-06-20,17671110,1644.72
2003-06-19,19577210,1648.64
2003-06-18,20820810,1677.14
2003-06-17,19686310,1668.44
2003-06-16,19125610,1666.58
2003-06-13,18131410,1626.49
2003-06-12,17907100,1653.62
2003-06-11,19322100,1646.02
2003-06-10,17916510,1627.67
2003-06-09,18567100,1603.97
2003-06-06,29626110,1627.42
2003-06-05,24490810,1646.01
2003-06-04,25157110,1634.65
2003-06-03,20678810,1603.56
2003-06-02,25175310,1590.75
2003-05-30,23146610,1595.91
2003-05-29,22288810,1574.95
2003-05-28,20422710,1563.24
2003-05-27,19327610,1556.69
2003-05-23,14487710,1510.09
2003-05-22,17838710,1507.55
2003-05-21,15889610,1489.87
2003-05-20,16997510,1491.09
2003-05-19,16842110,1492.77
2003-05-16,17834510,1538.53
2003-05-15,19821310,1551.38
2003-05-14,18167910,1534.90
2003-05-13,18562310,1539.68
2003-05-12,17969410,1541.40
2003-05-09,15451910,1520.15
2003-05-08,16191000,1489.69
2003-05-07,19277210,1506.76
2003-05-06,21397210,1523.71
2003-05-05,19320310,1504.04
2003-05-02,18261210,1502.88
2003-05-01,14738610,1472.56
2003-04-30,16192310,1464.31
2003-04-29,16706100,1471.30
2003-04-28,14777510,1462.24
2003-04-25,15157310,1434.54
2003-04-24,16615410,1457.23
2003-04-23,18180210,1466.16
2003-04-22,16143110,1451.36
2003-04-21,12711710,1424.37
2003-04-17,16441000,1425.50
2003-04-16,15516100,1394.72
2003-04-15,12959100,1391.01
2003-04-14,11736410,1384.95
2003-04-11,12375710,1358.85
2003-04-10,12354110,1365.61
2003-04-09,13121000,1356.74
2003-04-08,13127710,1382.94
2003-04-07,15160810,1389.51
2003-04-04,13668100,1383.51
2003-04-03,14455110,1396.58
2003-04-02,16096910,1396.72
2003-04-01,14121110,1348.30
2003-03-31,15962810,1341.17
2003-03-28,13648810,1369.60
2003-03-27,14413100,1384.25
2003-03-26,14185210,1387.45
2003-03-25,14372410,1391.01
2003-03-24,13173810,1369.78
2003-03-21,19115510,1421.84
2003-03-20,15967410,1402.77
2003-03-19,16946710,1397.07
2003-03-18,16322210,1400.55
2003-03-17,18865110,1392.27
2003-03-14,16110510,1340.33
2003-03-13,17890810,1340.77
2003-03-12,15336100,1279.24
2003-03-11,12517410,1271.47
2003-03-10,11199710,1278.37
2003-03-07,14360410,1305.29
2003-03-06,12623110,1302.89
2003-03-05,13605910,1314.40
2003-03-04,12218310,1307.77
2003-03-03,12534910,1320.29
2003-02-28,13543710,1337.52
2003-02-27,12381110,1323.94
2003-02-26,12070910,1303.68
2003-02-25,13959610,1328.98
2003-02-24,12224810,1322.38
2003-02-21,13424410,1349.02
2003-02-20,13204110,1331.23
2003-02-19,11797100,1334.32
2003-02-18,13039310,1346.54
2003-02-14,13154110,1310.17
2003-02-13,13104410,1277.44
2003-02-12,12310710,1278.97
2003-02-11,12961910,1295.46
2003-02-10,12164410,1296.68
2003-02-07,12288510,1282.47
2003-02-06,12193210,1301.73
2003-02-05,13671310,1301.50
2003-02-04,13681510,1306.15
2003-02-03,12565510,1323.79
2003-01-31,15548110,1320.91
2003-01-30,14461310,1322.35
2003-01-29,15075910,1358.06
2003-01-28,14066610,1342.18
2003-01-27,14403100,1325.27
2003-01-24,15683510,1342.14
2003-01-23,15665110,1388.27
2003-01-22,14775210,1359.48
2003-01-21,13554110,1364.25
2003-01-17,14338410,1376.19
2003-01-16,13665510,1423.75
2003-01-15,15130810,1438.80
2003-01-14,13293410,1460.99
2003-01-13,13760410,1446.04
2003-01-10,16523210,1447.72
2003-01-09,16859910,1438.46
2003-01-08,14570110,1401.07
2003-01-07,17557610,1431.57
2003-01-06,15676910,1421.32
2003-01-03,11495910,1387.08
2003-01-02,12875410,1384.85
2002-12-31,11667710,1335.51
2002-12-30,10765810,1339.54
2002-12-27,8049610,1348.31
2002-12-26,8123110,1367.89
2002-12-24,5238810,1372.47
2002-12-23,11930610,1381.69
2002-12-20,19921210,1363.05
2002-12-19,16545410,1354.10
2002-12-18,15296100,1361.51
2002-12-17,13367510,1392.05
2002-12-16,14062110,1400.33
2002-12-13,13714110,1362.42
2002-12-12,14082210,1399.55
2002-12-11,14238810,1396.59
2002-12-10,14702510,1390.76
2002-12-09,14968210,1367.14
2002-12-06,15298100,1422.44
2002-12-05,14623410,1410.75
2002-12-04,18860710,1430.35
2002-12-03,16515110,1448.96
2002-12-02,19255510,1484.78
2002-11-29,8418110,1478.78
2002-11-27,17345100,1487.94
2002-11-26,19276710,1444.43
2002-11-25,19524100,1481.90
2002-11-22,19601610,1468.74
2002-11-21,24417310,1467.55
2002-11-20,17713710,1419.35
2002-11-19,16203310,1374.51
2002-11-18,17663100,1393.69
2002-11-15,17008910,1411.14
2002-11-14,17562110,1411.52
2002-11-13,19013810,1361.33
2002-11-12,15596510,1349.56
2002-11-11,12674210,1319.19
2002-11-08,16034610,1359.28
2002-11-07,17588210,1376.71
2002-11-06,21894210,1418.99
2002-11-05,17047810,1401.17
2002-11-04,23724810,1396.54
2002-11-01,18428710,1360.70
2002-10-31,17616810,1329.75
2002-10-30,16755310,1326.73
2002-10-29,15984110,1300.54
2002-10-28,16361910,1315.83
2002-10-25,14700410,1331.13
2002-10-24,19440610,1298.71
2002-10-23,15983210,1320.23
2002-10-22,17233410,1292.80
2002-10-21,15729710,1309.67
2002-10-18,16659710,1287.86
2002-10-17,18227410,1272.29
2002-10-16,15852210,1232.42
2002-10-15,20096410,1282.44
2002-10-14,12042410,1220.53
2002-10-11,19153910,1210.47
2002-10-10,18379410,1163.37
2002-10-09,17557310,1114.11
2002-10-08,18369910,1129.22
2002-10-07,14098510,1119.40
2002-10-04,15870310,1139.90
2002-10-03,16473210,1165.56
2002-10-02,17637100,1187.30
2002-10-01,17078610,1213.72
2002-09-30,16829100,1172.06
2002-09-27,14444610,1199.16
2002-09-26,16641610,1221.61
2002-09-25,16916410,1222.29
2002-09-24,16660210,1182.17
2002-09-23,14433310,1184.93
2002-09-20,17961000,1221.09
2002-09-19,15211310,1216.45
2002-09-18,15709510,1252.13
2002-09-17,15003310,1259.94
2002-09-16,10973310,1275.88
2002-09-13,12655310,1291.40
2002-09-12,11927610,1279.68
2002-09-11,10756710,1315.45
2002-09-10,14414910,1320.09
2002-09-09,12475410,1304.60
2002-09-06,13203810,1295.30
2002-09-05,15202910,1251.00
2002-09-04,14935110,1292.31
2002-09-03,13942610,1263.84
2002-08-30,10898210,1314.85
2002-08-29,14351910,1335.77
2002-08-28,13515100,1314.38
2002-08-27,14323610,1347.78
2002-08-26,12613610,1391.74
2002-08-23,13658310,1380.62
2002-08-22,16540810,1422.95
2002-08-21,15085310,1409.25
2002-08-20,13962910,1376.59
2002-08-19,14894910,1394.54
2002-08-16,13891810,1361.01
2002-08-15,16428510,1345.01
2002-08-14,16292910,1334.30
2002-08-13,15706610,1269.28
2002-08-12,10542210,1306.84
2002-08-09,13137510,1306.12
2002-08-08,15231000,1316.52
2002-08-07,15428810,1280.90
2002-08-06,15351110,1259.55
2002-08-05,13367210,1206.01
2002-08-02,14197910,1247.92
2002-08-01,15488610,1280.00
2002-07-31,16333100,1328.26
2002-07-30,17282710,1344.19
2002-07-29,19441710,1335.25
2002-07-26,16915410,1262.12
2002-07-25,23532110,1240.08
2002-07-24,21677910,1290.23
2002-07-23,22388910,1229.05
2002-07-22,20144110,1282.65
2002-07-19,23968100,1319.15
2002-07-18,18423610,1356.95
2002-07-17,23383910,1397.25
2002-07-16,23792610,1375.26
2002-07-15,21177100,1382.62
2002-07-12,20093410,1373.50
2002-07-11,22983310,1374.43
2002-07-10,18463210,1346.01
2002-07-09,17042210,1381.12
2002-07-08,17081510,1405.61
2002-07-05,11209610,1448.36
2002-07-03,26610610,1380.17
2002-07-02,27225510,1357.82
2002-07-01,23206510,1403.80
2002-06-28,25752410,1463.21
2002-06-27,19425910,1459.20
2002-06-26,20617410,1429.33
2002-06-25,18806810,1423.99
2002-06-24,20506110,1460.34
2002-06-21,19629100,1440.96
2002-06-20,17094710,1464.75
2002-06-19,17267100,1496.83
2002-06-18,15897610,1542.96
2002-06-17,15918410,1553.29
2002-06-14,18277310,1504.74
2002-06-13,15669110,1496.88
2002-06-12,20573210,1519.12
2002-06-11,16970410,1497.18
2002-06-10,15182610,1530.69
2002-06-07,21117410,1535.48
2002-06-06,16302610,1554.88
2002-06-05,16329210,1595.26
2002-06-04,18814100,1578.12
2002-06-03,16231210,1562.56
2002-05-31,16824310,1615.73
2002-05-30,15858510,1631.92
2002-05-29,14189100,1624.39
2002-05-28,13192510,1652.17
2002-05-24,12108910,1661.49
2002-05-23,17625710,1697.63
2002-05-22,17347310,1673.45
2002-05-21,16608810,1664.18
2002-05-20,14293100,1701.59
2002-05-17,16489110,1741.39
2002-05-16,16446610,1730.44
2002-05-15,22661100,1725.56
2002-05-14,26031210,1719.05
2002-05-13,16487810,1652.54
2002-05-10,18391310,1600.85
2002-05-09,17884610,1650.49
2002-05-08,24032410,1696.29
2002-05-07,21391310,1573.82
2002-05-06,17760810,1578.48
2002-05-03,19909510,1613.03
2002-05-02,20603410,1644.82
2002-05-01,21891110,1677.53
2002-04-30,20916110,1688.23
2002-04-29,18425510,1656.93
2002-04-26,18937910,1663.89
2002-04-25,19717610,1713.70
2002-04-24,19232310,1713.34
2002-04-23,19579100,1730.29
2002-04-22,17031210,1758.68
2002-04-19,16816410,1796.83
2002-04-18,18661410,1802.43
2002-04-17,19310610,1810.67
2002-04-16,17914910,1816.79
2002-04-15,13272310,1753.78
2002-04-12,15324810,1756.19
2002-04-11,17071410,1725.24
2002-04-10,19654210,1767.07
2002-04-09,16627610,1742.57
2002-04-08,15992100,1785.87
2002-04-05,15081100,1770.03
2002-04-04,17316710,1789.75
2002-04-03,17041910,1784.35
2002-04-02,17012410,1804.40
2002-04-01,15547910,1862.62
2002-03-28,16649100,1845.35
2002-03-27,16242310,1826.75
2002-03-26,16621710,1824.17
2002-03-25,14293110,1812.49
2002-03-22,15049610,1851.39
2002-03-21,16015910,1868.83
2002-03-20,15546410,1832.87
2002-03-19,15216210,1880.87
2002-03-18,15471910,1877.06
2002-03-15,16988100,1868.30
2002-03-14,14921310,1854.14
2002-03-13,16642410,1862.03
2002-03-12,17501510,1897.12
2002-03-11,17639510,1929.49
2002-03-08,20594210,1929.67
2002-03-07,18981910,1881.63
2002-03-06,19070810,1890.40
2002-03-05,20746510,1866.29
2002-03-04,22976310,1859.32
2002-03-01,19025210,1802.74
2002-02-28,19356310,1731.49
2002-02-27,18234410,1751.88
2002-02-26,16705310,1766.86
2002-02-25,16668510,1769.88
2002-02-22,18393410,1724.54
2002-02-21,18337510,1716.24
2002-02-20,19182110,1775.57
2002-02-19,17491710,1750.61
2002-02-15,16247210,1805.20
2002-02-14,16794110,1843.37
2002-02-13,16007410,1859.16
2002-02-12,16216810,1834.21
2002-02-11,15648310,1846.66
2002-02-08,17947110,1818.88
2002-02-07,19983100,1782.11
2002-02-06,21054810,1812.71
2002-02-05,21068710,1838.52
2002-02-04,17790310,1855.53
2002-02-01,17110000,1911.24
2002-01-31,18035310,1934.03
2002-01-30,20669710,1913.44
2002-01-29,18753810,1892.99
2002-01-28,14820810,1943.91
2002-01-25,16553110,1937.70
2002-01-24,19078710,1942.58
2002-01-23,18711210,1922.38
2002-01-22,18172210,1882.53
2002-01-18,16930110,1930.34
2002-01-17,18931110,1985.82
2002-01-16,19172710,1944.44
2002-01-15,16751510,2000.91
2002-01-14,18016510,1990.74
2002-01-11,16255310,2022.46
2002-01-10,17616410,2047.24
2002-01-09,23214510,2044.89
2002-01-08,18736710,2055.74
2002-01-07,21211110,2037.10
2002-01-04,22056110,2059.38
2002-01-03,22096310,2044.27
2002-01-02,15176710,1979.25
2001-12-31,14148410,1950.40
2001-12-28,13282910,1987.26
2001-12-27,12410610,1976.42
2001-12-26,11273510,1960.70
2001-12-24,5643810,1944.48
2001-12-21,23596710,1945.83
2001-12-20,20431110,1918.54
2001-12-19,19198510,1982.89
2001-12-18,18520210,2004.76
2001-12-17,18409210,1987.45
2001-12-14,19000210,1953.17
2001-12-13,20958210,1946.51
2001-12-12,18952910,2011.38
2001-12-11,19652100,2001.93
2001-12-10,16794810,1992.12
2001-12-07,19167210,2021.26
2001-12-06,22124710,2054.27
2001-12-05,27775100,2046.84
2001-12-04,19086310,1963.10
2001-12-03,14967610,1904.90
2001-11-30,18318510,1930.58
2001-11-29,19571210,1933.26
2001-11-28,19051510,1887.97
2001-11-27,21374210,1935.97
2001-11-26,17341310,1941.23
2001-11-23,5698210,1903.20
2001-11-21,15775910,1875.05
2001-11-20,19885810,1880.51
2001-11-19,19249100,1934.42
2001-11-16,17141410,1898.58
2001-11-15,20255510,1900.57
2001-11-14,21755910,1903.19
2001-11-13,21891000,1892.11
2001-11-12,15944710,1840.13
2001-11-09,15243610,1828.48
2001-11-08,23007210,1827.77
2001-11-07,20658110,1837.53
2001-11-06,19455110,1835.08
2001-11-05,17342510,1793.65
2001-11-02,16438610,1745.73
2001-11-01,17849110,1746.30
2001-10-31,18976110,1690.20
2001-10-30,17785610,1667.41
2001-10-29,16591710,1699.52
2001-10-26,19992100,1768.96
2001-10-25,22596210,1775.47
2001-10-24,18951000,1731.54
2001-10-23,18394910,1704.44
2001-10-22,15308310,1708.08
2001-10-19,15911110,1671.31
2001-10-18,17938710,1652.72
2001-10-17,22924110,1646.34
2001-10-16,18433110,1722.07
2001-10-15,15862110,1696.31
2001-10-12,21859710,1703.40
2001-10-11,25329410,1701.47
2001-10-10,18575110,1626.26
2001-10-09,15274310,1570.19
2001-10-08,14175210,1605.95
2001-10-05,18363810,1605.30
2001-10-04,25585810,1597.31
2001-10-03,27133100,1580.81
2001-10-02,17847310,1492.33
2001-10-01,15051410,1480.46
2001-09-28,21143610,1498.80
2001-09-27,20430910,1460.71
2001-09-26,17606210,1464.04
2001-09-25,21819610,1501.64
2001-09-24,20522910,1499.40
2001-09-21,25881510,1423.19
2001-09-20,28046610,1470.93
2001-09-19,24640310,1527.80
2001-09-18,18649810,1555.08
2001-09-17,22546210,1579.55
2001-09-10,16129710,1695.38
2001-09-07,17127610,1687.70
2001-09-06,18878100,1705.64
2001-09-05,19505810,1759.01
2001-09-04,15365810,1770.78
2001-08-31,12328810,1805.43
2001-08-30,17348110,1791.68
2001-08-29,14667100,1843.17
2001-08-28,14339410,1864.98
2001-08-27,11952910,1912.41
2001-08-24,14956510,1916.80
2001-08-23,14562910,1842.97
2001-08-22,15505410,1860.01
2001-08-21,13259610,1831.30
2001-08-20,11657910,1881.35
2001-08-17,13015110,1867.01
2001-08-16,16137910,1930.32
2001-08-15,14639310,1918.89
2001-08-14,12318610,1964.53
2001-08-13,11470410,1982.25
2001-08-10,13726910,1956.47
2001-08-09,14571510,1963.32
2001-08-08,16616910,1966.36
2001-08-07,13180210,2027.79
2001-08-06,11065510,2034.26
2001-08-03,12451210,2066.33
2001-08-02,16759310,2087.38
2001-08-01,17842210,2068.38
2001-07-31,16217910,2027.13
2001-07-30,13382310,2017.84
2001-07-27,15838100,2029.07
2001-07-26,17653910,2022.96
2001-07-25,16754910,1984.32
2001-07-24,16015100,1959.24
2001-07-23,13565410,1988.56
2001-07-20,16421210,2029.37
2001-07-19,19062210,2046.59
2001-07-18,17381210,2016.17
2001-07-17,16956910,2067.32
2001-07-16,14893510,2029.12
2001-07-13,15617610,2084.79
2001-07-12,18886910,2075.74
2001-07-11,17702910,1972.04
2001-07-10,16639710,1962.79
2001-07-09,13996310,2026.71
2001-07-06,14414210,2004.16
2001-07-05,12906810,2080.11
2001-07-03,11684310,2140.80
2001-07-02,15134210,2148.72
2001-06-29,20716310,2160.54
2001-06-28,19529610,2125.46
2001-06-27,17164100,2074.74
2001-06-26,16573810,2064.62
2001-06-25,14817310,2050.87
2001-06-22,17145810,2034.84
2001-06-21,21805100,2058.76
2001-06-20,21107610,2031.24
2001-06-19,19806510,1992.66
2001-06-18,15677710,1988.63
2001-06-15,21093410,2028.43
2001-06-14,17637610,2044.07
2001-06-13,15467910,2121.66
2001-06-12,17135610,2169.95
2001-06-11,14186310,2170.78
2001-06-08,14377310,2215.10
2001-06-07,16605210,2264.00
2001-06-06,17719410,2217.73
2001-06-05,18451100,2233.66
2001-06-04,13203510,2155.93
2001-06-01,15553100,2149.44
2001-05-31,18330710,2110.49
2001-05-30,19912310,2084.50
2001-05-29,16210610,2175.54
2001-05-25,13854110,2251.03
2001-05-24,18645710,2282.02
2001-05-23,18867910,2243.48
2001-05-22,23148100,2313.85
2001-05-21,23114810,2305.59
2001-05-18,17926210,2198.88
2001-05-17,21543110,2193.68
2001-05-16,20785810,2166.44
2001-05-15,17106210,2085.58
2001-05-14,13385410,2081.92
2001-05-11,14309310,2107.43
2001-05-10,17416910,2128.86
2001-05-09,17935210,2156.63
2001-05-08,18922810,2198.77
2001-05-07,17496100,2173.57
2001-05-04,20571110,2191.53
2001-05-03,20108810,2146.20
2001-05-02,25841410,2220.60
2001-05-01,19225210,2168.24
2001-04-30,20271810,2116.24
2001-04-27,18016100,2075.68
2001-04-26,20288100,2034.88
2001-04-25,19789410,2059.80
2001-04-24,19833310,2016.61
2001-04-23,18456310,2059.32
2001-04-20,25444210,2163.41
2001-04-19,27888710,2182.14
2001-04-18,31956510,2079.44
2001-04-17,19005810,1923.22
2001-04-16,15719110,1909.57
2001-04-12,19028100,1961.43
2001-04-11,23720110,1898.95
2001-04-10,22034610,1852.03
2001-04-09,14488310,1745.71
2001-04-06,18357210,1720.36
2001-04-05,23331000,1785.00
2001-04-04,24654710,1638.80
2001-04-03,25734110,1673.00
2001-04-02,18483510,1782.97
2001-03-30,21390510,1840.26
2001-03-29,20790510,1820.57
2001-03-28,20722610,1854.13
