DEPT_ID	DIVISION_ID	DV_ABBR	EMPLOYEE_ID
408000	408010	Immunobiology Center	1005318
413000	413010	CMRC	1036558
413000	413010	CMRC	1006032
402000	402010	Ctr for Genetic Medicine	1006032
305000	305010	Feinberg Cardio Rsch	1006223
402000	402010	Ctr for Genetic Medicine	1053987
402000	402010	Ctr for Genetic Medicine	1066213
420000	420010	NUCATS	1063452
424000	424010	Center for Global Health	1063452
305000	305010	Feinberg Cardio Rsch	1032088
402000	402010	Ctr for Genetic Medicine	1056270
430000	430010	Bluhm Institute	1056270
413000	413010	CMRC	1026398
408000	408010	Immunobiology Center	1045466
402000	402010	Ctr for Genetic Medicine	1045466
402000	402010	Ctr for Genetic Medicine	1005870
402000	402010	Ctr for Genetic Medicine	1060619
402000	402010	Ctr for Genetic Medicine	1052057
305000	305010	Feinberg Cardio Rsch	1003356
402000	402010	Ctr for Genetic Medicine	1058111
501000	501220	Prgm in Communication	2129733
305000	305010	Feinberg Cardio Rsch	1058670
425000	425010	Reproductive Science	1056397
402000	402010	Ctr for Genetic Medicine	1056397
413000	413010	CMRC	1056397
402000	402010	Ctr for Genetic Medicine	1054820
402000	402010	Ctr for Genetic Medicine	1054860
412000	412010	Center for AIDS Research	1005423
409000	409010	NUIN	1025862
402000	402010	Ctr for Genetic Medicine	1056853
404000	404010	IHS	1025389
420000	420010	NUCATS	1001944
422000	422010	NCCO	1001944
413000	413010	CMRC	1001944
420000	420010	NUCATS	1026461
402000	402010	Ctr for Genetic Medicine	1057666
429000	429010	Academy of Educators	1026999
305000	305010	Feinberg Cardio Rsch	1026999
402000	402010	Ctr for Genetic Medicine	1026999
420000	420010	NUCATS	1054111
402000	402010	Ctr for Genetic Medicine	1054111
402000	402010	Ctr for Genetic Medicine	1061645
406000	406010	Buehler COA	1059100
420000	420010	NUCATS	2354896
404000	404010	IHS	1063005
406000	406010	Buehler COA	1063005
424000	424010	Center for Global Health	1061219
430000	430010	Bluhm Institute	1060922
402000	402010	Ctr for Genetic Medicine	1041142
409000	409010	NUIN	1041624
417000	417010	Prosthetic-Orthotic Ctr	2233751
431300	431310	STIL	1054508
403000	403010	CNADC	1054821
408000	408010	Immunobiology Center	1054412
406000	406010	Buehler COA	1041130
402000	402010	Ctr for Genetic Medicine	1010177
409000	409010	NUIN	1056185
413000	413010	CMRC	1056185
402000	402010	Ctr for Genetic Medicine	1056185
422000	422010	NCCO	1052334
413000	413010	CMRC	1052334
305000	305010	Feinberg Cardio Rsch	1017403
305000	305010	Feinberg Cardio Rsch	1050966
431300	431310	STIL	1036779
501000	501220	Prgm in Communication	1036779
404000	404010	IHS	1036779
429000	429010	Academy of Educators	1036779
428000	428010	Center for Education	1036779
413000	413010	CMRC	1045124
420000	420010	NUCATS	1066217
420000	420010	NUCATS	1065729
408000	408010	Immunobiology Center	1065729
406000	406010	Buehler COA	1056693
413000	413010	CMRC	1042734
402000	402010	Ctr for Genetic Medicine	1060745
423000	423010	Comprehensive Transplant	1060566
305000	305010	Feinberg Cardio Rsch	1023356
501000	501220	Prgm in Communication	1045435
404000	404010	IHS	1045435
410000	410010	IBNAM	1051283
402000	402010	Ctr for Genetic Medicine	1051283
409000	409010	NUIN	1011912
421000	421010	Inst. Women's Health Rsch	1011912
410000	410010	IBNAM	1011912
402000	402010	Ctr for Genetic Medicine	1011912
409000	409010	NUIN	1004478
402000	402010	Ctr for Genetic Medicine	1004478
413000	413010	CMRC	1020281
404000	404010	IHS	1049685
413000	413010	CMRC	1001786
431300	431310	STIL	1062458
423000	423010	Comprehensive Transplant	1066075
431200	431210	CBITs	1064120
419000	419010	Center for Bioethics	1026364
420000	420010	NUCATS	1059640
413000	413010	CMRC	1061208
402000	402010	Ctr for Genetic Medicine	1061208
408000	408010	Immunobiology Center	1058057
413000	413010	CMRC	1016221
413000	413010	CMRC	1037926
423000	423010	Comprehensive Transplant	1057832
413000	413010	CMRC	1060550
413000	413010	CMRC	1031224
411000	411010	Asher Center	1057813
402000	402010	Ctr for Genetic Medicine	1018522
409000	409010	NUIN	1055145
413000	413010	CMRC	1055048
409000	409010	NUIN	1055051
413000	413010	CMRC	1055051
404000	404010	IHS	1043078
429000	429010	Academy of Educators	1043078
430000	430010	Bluhm Institute	1056890
424000	424010	Center for Global Health	2327449
501000	501220	Prgm in Communication	1051571
420000	420010	NUCATS	1064942
413000	413010	CMRC	1064942
305000	305010	Feinberg Cardio Rsch	1064657
409000	409010	NUIN	1061391
412000	412010	Center for AIDS Research	1050564
403000	403010	CNADC	1001883
406000	406010	Buehler COA	1001883
409000	409010	NUIN	1001883
419000	419010	Center for Bioethics	1035648
421000	421010	Inst. Women's Health Rsch	1035648
413000	413010	CMRC	1035648
420000	420010	NUCATS	1035648
409000	409010	NUIN	1054075
402000	402010	Ctr for Genetic Medicine	1045031
409000	409010	NUIN	1053926
413000	413010	CMRC	1053926
404000	404010	IHS	1025700
420000	420010	NUCATS	1042296
413000	413010	CMRC	1055744
305000	305010	Feinberg Cardio Rsch	1032739
403000	403010	CNADC	1057151
406000	406010	Buehler COA	1058291
407000	407010	NCCR	1058539
423000	423010	Comprehensive Transplant	1056004
413000	413010	CMRC	1056004
413000	413010	CMRC	1059008
404000	404010	IHS	1053924
413000	413010	CMRC	1060183
404000	404010	IHS	1058191
413000	413010	CMRC	1058781
408000	408010	Immunobiology Center	1003426
402000	402010	Ctr for Genetic Medicine	1003426
413000	413010	CMRC	1050724
412000	412010	Center for AIDS Research	1027227
305000	305010	Feinberg Cardio Rsch	1016527
430000	430010	Bluhm Institute	1016527
404000	404010	IHS	1041363
305000	305010	Feinberg Cardio Rsch	1011272
305000	305010	Feinberg Cardio Rsch	1011092
402000	402010	Ctr for Genetic Medicine	1073494
420000	420010	NUCATS	2214468
430000	430010	Bluhm Institute	1076616
431300	431310	STIL	
409000	409010	NUIN	1050642
413000	413010	CMRC	1068982
402000	402010	Ctr for Genetic Medicine	1069481
406000	406010	Buehler COA	1062051
413000	413010	CMRC	1068246
424000	424010	Center for Global Health	2628248
413000	413010	CMRC	2476467
420000	420010	NUCATS	2476467
402000	402010	Ctr for Genetic Medicine	1042684
305000	305010	Feinberg Cardio Rsch	1068072
409000	409010	NUIN	1069420
403000	403010	CNADC	1069420
413000	413010	CMRC	1069420
408000	408010	Immunobiology Center	1066458
402000	402010	Ctr for Genetic Medicine	1054404
408000	408010	Immunobiology Center	1069886
424000	424010	Center for Global Health	1021694
412000	412010	Center for AIDS Research	1021694
421000	421010	Inst. Women's Health Rsch	1068651
404000	404010	IHS	1069709
423000	423010	Comprehensive Transplant	1069709
422000	422010	NCCO	1068983
413000	413010	CMRC	1069243
406000	406010	Buehler COA	1057874
410000	410010	IBNAM	1068720
402000	402010	Ctr for Genetic Medicine	1053905
404000	404010	IHS	1057718
413000	413010	CMRC	1057718
404000	404010	IHS	1057792
421000	421010	Inst. Women's Health Rsch	1067927
413000	413010	CMRC	1070050
420000	420010	NUCATS	1066508
413000	413010	CMRC	2484761
305000	305010	Feinberg Cardio Rsch	1071074
430000	430010	Bluhm Institute	1072644
430000	430010	Bluhm Institute	1075715
424000	424010	Center for Global Health	1069917
402000	402010	Ctr for Genetic Medicine	1071758
425000	425010	Reproductive Science	1072154
413000	413010	CMRC	1066962
409000	409010	NUIN	1067515
411000	411010	Asher Center	1067515
403000	403010	CNADC	1067515
402000	402010	Ctr for Genetic Medicine	2008995
420000	420010	NUCATS	1011750
422000	422010	NCCO	1064143
420000	420010	NUCATS	1074456
403000	403010	CNADC	1074050
427000	427010	Brain Tumor Institute	1074050
305000	305010	Feinberg Cardio Rsch	2033885
420000	420010	NUCATS	1056224
612000	612010	IPR	2043334
426000	426010	Cells to Society	2043334
430000	430010	Bluhm Institute	2181798
420000	420010	NUCATS	1075457
413000	413010	CMRC	1071255
431300	431310	STIL	2265126
431300	431310	STIL	1071116
424000	424010	Center for Global Health	1064835
402000	402010	Ctr for Genetic Medicine	1072968
409000	409010	NUIN	1018246
401000	401010	Lurie Cancer Center	1066266
401000	401010	Lurie Cancer Center	1042140
401000	401010	Lurie Cancer Center	1009082
401000	401010	Lurie Cancer Center	1062425
401000	401010	Lurie Cancer Center	1018461
401000	401010	Lurie Cancer Center	1036707
401000	401010	Lurie Cancer Center	1000909
401000	401010	Lurie Cancer Center	1068089
401000	401010	Lurie Cancer Center	1070355
401000	401010	Lurie Cancer Center	1042976
401000	401010	Lurie Cancer Center	1068932
401000	401010	Lurie Cancer Center	1000184
401000	401010	Lurie Cancer Center	1044272
401000	401010	Lurie Cancer Center	1063005
401000	401010	Lurie Cancer Center	1070472
401000	401010	Lurie Cancer Center	1011618
401000	401010	Lurie Cancer Center	1062906
401000	401010	Lurie Cancer Center	1068735
401000	401010	Lurie Cancer Center	1004037
401000	401010	Lurie Cancer Center	1004883
401000	401010	Lurie Cancer Center	1016392
401000	401010	Lurie Cancer Center	1050302
401000	401010	Lurie Cancer Center	1011815
401000	401010	Lurie Cancer Center	1028424
401000	401010	Lurie Cancer Center	1044200
401000	401010	Lurie Cancer Center	1044490
401000	401010	Lurie Cancer Center	1043341
401000	401010	Lurie Cancer Center	1027933
401000	401010	Lurie Cancer Center	1020213
401000	401010	Lurie Cancer Center	1005849
401000	401010	Lurie Cancer Center	1068246
401000	401010	Lurie Cancer Center	1054992
401000	401010	Lurie Cancer Center	1003094
401000	401010	Lurie Cancer Center	1069420
401000	401010	Lurie Cancer Center	2391057
401000	401010	Lurie Cancer Center	1009325
401000	401010	Lurie Cancer Center	1027447
401000	401010	Lurie Cancer Center	1040956
401000	401010	Lurie Cancer Center	1058397
401000	401010	Lurie Cancer Center	1069091
401000	401010	Lurie Cancer Center	1058964
401000	401010	Lurie Cancer Center	1058057
401000	401010	Lurie Cancer Center	1071255
401000	401010	Lurie Cancer Center	1009779
401000	401010	Lurie Cancer Center	1009475
401000	401010	Lurie Cancer Center	1005250
401000	401010	Lurie Cancer Center	1021859
401000	401010	Lurie Cancer Center	1053369
401000	401010	Lurie Cancer Center	1030012
401000	401010	Lurie Cancer Center	1044550
401000	401010	Lurie Cancer Center	1001725
401000	401010	Lurie Cancer Center	1034453
401000	401010	Lurie Cancer Center	1054110
401000	401010	Lurie Cancer Center	1056845
401000	401010	Lurie Cancer Center	1064642
401000	401010	Lurie Cancer Center	1012336
401000	401010	Lurie Cancer Center	1041920
401000	401010	Lurie Cancer Center	1066141
401000	401010	Lurie Cancer Center	1018009
401000	401010	Lurie Cancer Center	1033352
401000	401010	Lurie Cancer Center	1063665
401000	401010	Lurie Cancer Center	1035505
401000	401010	Lurie Cancer Center	1011279
401000	401010	Lurie Cancer Center	1046825
401000	401010	Lurie Cancer Center	1015007
401000	401010	Lurie Cancer Center	1047682
401000	401010	Lurie Cancer Center	1064217
401000	401010	Lurie Cancer Center	1040637
401000	401010	Lurie Cancer Center	1036743
401000	401010	Lurie Cancer Center	1066253
401000	401010	Lurie Cancer Center	1051248
401000	401010	Lurie Cancer Center	1021232
401000	401010	Lurie Cancer Center	1058670
401000	401010	Lurie Cancer Center	1060555
401000	401010	Lurie Cancer Center	1004817
401000	401010	Lurie Cancer Center	1046497
401000	401010	Lurie Cancer Center	1064985
401000	401010	Lurie Cancer Center	1008991
401000	401010	Lurie Cancer Center	1012450
401000	401010	Lurie Cancer Center	1036839
401000	401010	Lurie Cancer Center	1058663
401000	401010	Lurie Cancer Center	1047683
401000	401010	Lurie Cancer Center	1010235
401000	401010	Lurie Cancer Center	1003787
401000	401010	Lurie Cancer Center	1002699
401000	401010	Lurie Cancer Center	1073943
401000	401010	Lurie Cancer Center	1060183
401000	401010	Lurie Cancer Center	1005304
401000	401010	Lurie Cancer Center	1074500
401000	401010	Lurie Cancer Center	1002791
401000	401010	Lurie Cancer Center	1035946
401000	401010	Lurie Cancer Center	1011821
401000	401010	Lurie Cancer Center	1050466
401000	401010	Lurie Cancer Center	1050035
401000	401010	Lurie Cancer Center	1068571
401000	401010	Lurie Cancer Center	1002860
401000	401010	Lurie Cancer Center	1015262
401000	401010	Lurie Cancer Center	1075730
401000	401010	Lurie Cancer Center	1055606
401000	401010	Lurie Cancer Center	1005318
401000	401010	Lurie Cancer Center	1063244
401000	401010	Lurie Cancer Center	1028426
401000	401010	Lurie Cancer Center	1068930
401000	401010	Lurie Cancer Center	1067449
401000	401010	Lurie Cancer Center	1027175
401000	401010	Lurie Cancer Center	1071074
401000	401010	Lurie Cancer Center	1074491
401000	401010	Lurie Cancer Center	1059270
401000	401010	Lurie Cancer Center	1050962
401000	401010	Lurie Cancer Center	1005100
401000	401010	Lurie Cancer Center	1066379
401000	401010	Lurie Cancer Center	1012598
401000	401010	Lurie Cancer Center	1064120
401000	401010	Lurie Cancer Center	1006055
401000	401010	Lurie Cancer Center	1018134
401000	401010	Lurie Cancer Center	1062548
401000	401010	Lurie Cancer Center	1057699
401000	401010	Lurie Cancer Center	1001865
401000	401010	Lurie Cancer Center	1047214
401000	401010	Lurie Cancer Center	1033130
401000	401010	Lurie Cancer Center	1002062
401000	401010	Lurie Cancer Center	1060697
401000	401010	Lurie Cancer Center	1053088
401000	401010	Lurie Cancer Center	1064439
401000	401010	Lurie Cancer Center	1068543
401000	401010	Lurie Cancer Center	1049330
401000	401010	Lurie Cancer Center	1074965
401000	401010	Lurie Cancer Center	1021148
401000	401010	Lurie Cancer Center	2171325
401000	401010	Lurie Cancer Center	1051359
401000	401010	Lurie Cancer Center	1067954
401000	401010	Lurie Cancer Center	1021319
401000	401010	Lurie Cancer Center	1064279
401000	401010	Lurie Cancer Center	1060924
401000	401010	Lurie Cancer Center	1065729
401000	401010	Lurie Cancer Center	1051610
401000	401010	Lurie Cancer Center	1069435
401000	401010	Lurie Cancer Center	2327524
401000	401010	Lurie Cancer Center	2117014
401000	401010	Lurie Cancer Center	1003414
401000	401010	Lurie Cancer Center	1041130
401000	401010	Lurie Cancer Center	1059786
401000	401010	Lurie Cancer Center	1056043
401000	401010	Lurie Cancer Center	1072619
401000	401010	Lurie Cancer Center	1052813
401000	401010	Lurie Cancer Center	1023189
401000	401010	Lurie Cancer Center	1054860
401000	401010	Lurie Cancer Center	1001981
401000	401010	Lurie Cancer Center	1012563
401000	401010	Lurie Cancer Center	1056397
401000	401010	Lurie Cancer Center	1042297
401000	401010	Lurie Cancer Center	1057897
401000	401010	Lurie Cancer Center	1043745
401000	401010	Lurie Cancer Center	1008164
401000	401010	Lurie Cancer Center	1008970
401000	401010	Lurie Cancer Center	1066404
401000	401010	Lurie Cancer Center	1056074
401000	401010	Lurie Cancer Center	1053660
401000	401010	Lurie Cancer Center	1002357
401000	401010	Lurie Cancer Center	1058513
401000	401010	Lurie Cancer Center	2376710
401000	401010	Lurie Cancer Center	1058111
401000	401010	Lurie Cancer Center	2397527
401000	401010	Lurie Cancer Center	1051542
401000	401010	Lurie Cancer Center	1029226
401000	401010	Lurie Cancer Center	1059904
401000	401010	Lurie Cancer Center	1038726
401000	401010	Lurie Cancer Center	1048034
401000	401010	Lurie Cancer Center	1014857
401000	401010	Lurie Cancer Center	2179943
401000	401010	Lurie Cancer Center	1052740
401000	401010	Lurie Cancer Center	2129733
401000	401010	Lurie Cancer Center	1058781
401000	401010	Lurie Cancer Center	1065822
401000	401010	Lurie Cancer Center	1060015
401000	401010	Lurie Cancer Center	1071327
401000	401010	Lurie Cancer Center	1051283
401000	401010	Lurie Cancer Center	1007337
401000	401010	Lurie Cancer Center	1013622
401000	401010	Lurie Cancer Center	1011750
401000	401010	Lurie Cancer Center	1069481
401000	401010	Lurie Cancer Center	1068180
401000	401010	Lurie Cancer Center	1023834
401000	401010	Lurie Cancer Center	1053905
401000	401010	Lurie Cancer Center	1042684
401000	401010	Lurie Cancer Center	1006981
401000	401010	Lurie Cancer Center	1041128
401000	401010	Lurie Cancer Center	2047557
401000	401010	Lurie Cancer Center	1061243
401000	401010	Lurie Cancer Center	2206725
401000	401010	Lurie Cancer Center	1059133
401000	401010	Lurie Cancer Center	1056693
401000	401010	Lurie Cancer Center	1061208
401000	401010	Lurie Cancer Center	1053338
401000	401010	Lurie Cancer Center	1006032
401000	401010	Lurie Cancer Center	1052037
401000	401010	Lurie Cancer Center	1042630
401000	401010	Lurie Cancer Center	1036697
401000	401010	Lurie Cancer Center	1072982
401000	401010	Lurie Cancer Center	1055993
401000	401010	Lurie Cancer Center	1060934
401000	401010	Lurie Cancer Center	1006058
401000	401010	Lurie Cancer Center	1004472
401000	401010	Lurie Cancer Center	1060618
401000	401010	Lurie Cancer Center	1066274
401000	401010	Lurie Cancer Center	1021653
401000	401010	Lurie Cancer Center	1059851
401000	401010	Lurie Cancer Center	1022350
401000	401010	Lurie Cancer Center	1066962
401000	401010	Lurie Cancer Center	1041769
401000	401010	Lurie Cancer Center	1018694
401000	401010	Lurie Cancer Center	1045435
401000	401010	Lurie Cancer Center	1063472
401000	401010	Lurie Cancer Center	1064580
401000	401010	Lurie Cancer Center	1037039
401000	401010	Lurie Cancer Center	1013105
401000	401010	Lurie Cancer Center	1048762
401000	401010	Lurie Cancer Center	1050189
401000	401010	Lurie Cancer Center	1002554
401000	401010	Lurie Cancer Center	1001531
401000	401010	Lurie Cancer Center	1069068
401000	401010	Lurie Cancer Center	1066032
401000	401010	Lurie Cancer Center	1064234
401000	401010	Lurie Cancer Center	1061897
401000	401010	Lurie Cancer Center	1067927
401000	401010	Lurie Cancer Center	2357723
401000	401010	Lurie Cancer Center	1069212
401000	401010	Lurie Cancer Center	1074582
401000	401010	Lurie Cancer Center	1043300
401000	401010	Lurie Cancer Center	1065034
401000	401010	Lurie Cancer Center	1004051
401000	401010	Lurie Cancer Center	1000727
401000	401010	Lurie Cancer Center	1061875
401000	401010	Lurie Cancer Center	1051485
401000	401010	Lurie Cancer Center	1018731
401000	401010	Lurie Cancer Center	1048574
401000	401010	Lurie Cancer Center	1016221
401000	401010	Lurie Cancer Center	1055613
401000	401010	Lurie Cancer Center	1067322
401000	401010	Lurie Cancer Center	1055338
401000	401010	Lurie Cancer Center	1029930
401000	401010	Lurie Cancer Center	1069922
401000	401010	Lurie Cancer Center	1027428
401000	401010	Lurie Cancer Center	1066458
401000	401010	Lurie Cancer Center	1033261
401000	401010	Lurie Cancer Center	1011912
401000	401010	Lurie Cancer Center	1061814
401000	401010	Lurie Cancer Center	1068073
401000	401010	Lurie Cancer Center	1000176
401000	401010	Lurie Cancer Center	1024251
