DEPT_ID	DIVISION_ID	DV_ABBR	EMPLOYEE_ID
409000	409010	NUIN	1055581
401000	401010	Lurie Cancer Center	1054110
401000	401010	Lurie Cancer Center	1055282
406000	406010	Buehler COA	1055282
420000	420010	NUCATS	1055505
401000	401010	Lurie Cancer Center	1055505
402000	402010	Ctr for Genetic Medicine	1055505
501000	501220	Prgm in Communication	2117014
404000	404010	IHS	2117014
401000	401010	Lurie Cancer Center	1011521
406000	406010	Buehler COA	1011521
420000	420010	NUCATS	1011521
401000	401010	Lurie Cancer Center	1051485
425000	425010	Reproductive Science	1021985
409000	409010	NUIN	1021985
401000	401010	Lurie Cancer Center	1043300
406000	406010	Buehler COA	1043300
402000	402010	Ctr for Genetic Medicine	1000577
409000	409010	NUIN	1000577
413000	413010	CMRC	1005437
402000	402010	Ctr for Genetic Medicine	1022677
409000	409010	NUIN	1022677
401000	401010	Lurie Cancer Center	1062906
401000	401010	Lurie Cancer Center	1059851
401000	401010	Lurie Cancer Center	1060364
416000	416010	Arthritis Center	1001200
404000	404010	IHS	1001200
402000	402010	Ctr for Genetic Medicine	1063434
401000	401010	Lurie Cancer Center	1064217
305000	305010	Feinberg Cardio Rsch	1064217
422000	422010	NCCO	1056406
413000	413010	CMRC	1056406
402000	402010	Ctr for Genetic Medicine	1056406
401000	401010	Lurie Cancer Center	1056318
409000	409010	NUIN	1056039
401000	401010	Lurie Cancer Center	1056039
403000	403010	CNADC	1056039
306000	306010	Feinberg Neuroscience	1056039
413000	413010	CMRC	1036566
404000	404010	IHS	1036566
401000	401010	Lurie Cancer Center	1053092
402000	402010	Ctr for Genetic Medicine	1001078
403000	403010	CNADC	1045209
409000	409010	NUIN	1045209
402000	402010	Ctr for Genetic Medicine	1055047
413000	413010	CMRC	1055047
401000	401010	Lurie Cancer Center	1040637
409000	409010	NUIN	1040637
408000	408010	Immunobiology Center	1040637
403000	403010	CNADC	1040637
402000	402010	Ctr for Genetic Medicine	1040637
409000	409010	NUIN	1001698
402000	402010	Ctr for Genetic Medicine	1018621
409000	409010	NUIN	1018621
401000	401010	Lurie Cancer Center	1063665
422000	422010	NCCO	1063244
401000	401010	Lurie Cancer Center	1063244
402000	402010	Ctr for Genetic Medicine	1063244
411000	411010	Asher Center	1063384
413000	413010	CMRC	1063212
402000	402010	Ctr for Genetic Medicine	1059786
401000	401010	Lurie Cancer Center	1059786
401000	401010	Lurie Cancer Center	1060618
413000	413010	CMRC	1058513
401000	401010	Lurie Cancer Center	1058513
408000	408010	Immunobiology Center	1056465
419000	419010	Center for Bioethics	1056465
401000	401010	Lurie Cancer Center	1056845
401000	401010	Lurie Cancer Center	1044272
413000	413010	CMRC	1006385
401000	401010	Lurie Cancer Center	1058964
401000	401010	Lurie Cancer Center	1053088
305000	305010	Feinberg Cardio Rsch	1014078
402000	402010	Ctr for Genetic Medicine	2262161
423000	423010	Comprehensive Transplant	1058027
401000	401010	Lurie Cancer Center	1036707
409000	409010	NUIN	1058311
403000	403010	CNADC	1058311
427000	427010	Brain Tumor Institute	1055338
401000	401010	Lurie Cancer Center	1055338
402000	402010	Ctr for Genetic Medicine	1060555
409000	409010	NUIN	1058996
401000	401010	Lurie Cancer Center	1002860
402000	402010	Ctr for Genetic Medicine	1061875
401000	401010	Lurie Cancer Center	1061875
413000	413010	CMRC	1049675
404000	404010	IHS	1064439
423000	423010	Comprehensive Transplant	1064439
425000	425010	Reproductive Science	1065034
402000	402010	Ctr for Genetic Medicine	1064405
401000	401010	Lurie Cancer Center	1064405
413000	413010	CMRC	1064350
401000	401010	Lurie Cancer Center	1064679
401000	401010	Lurie Cancer Center	1060697
413000	413010	CMRC	1060966
401000	401010	Lurie Cancer Center	1043745
401000	401010	Lurie Cancer Center	1062425
409000	409010	NUIN	1055613
401000	401010	Lurie Cancer Center	1055613
403000	403010	CNADC	1055613
401000	401010	Lurie Cancer Center	1055606
402000	402010	Ctr for Genetic Medicine	1055606
402000	402010	Ctr for Genetic Medicine	1054599
404000	404010	IHS	1007196
410000	410010	IBNAM	1064580
402000	402010	Ctr for Genetic Medicine	1064580
401000	401010	Lurie Cancer Center	1064580
401000	401010	Lurie Cancer Center	1064642
401000	401010	Lurie Cancer Center	1046497
305000	305010	Feinberg Cardio Rsch	1046497
413000	413010	CMRC	1005807
305000	305010	Feinberg Cardio Rsch	1005807
406000	406010	Buehler COA	1006854
413000	413010	CMRC	1041544
403000	403010	CNADC	1000475
409000	409010	NUIN	1000475
402000	402010	Ctr for Genetic Medicine	1002617
408000	408010	Immunobiology Center	1047292
401000	401010	Lurie Cancer Center	1003787
402000	402010	Ctr for Genetic Medicine	1047446
401000	401010	Lurie Cancer Center	1050302
409000	409010	NUIN	1050302
408000	408010	Immunobiology Center	1050302
401000	401010	Lurie Cancer Center	1066201
305000	305010	Feinberg Cardio Rsch	1058614
413000	413010	CMRC	1004051
401000	401010	Lurie Cancer Center	1004051
401000	401010	Lurie Cancer Center	1056074
409000	409010	NUIN	1050821
401000	401010	Lurie Cancer Center	1056119
401000	401010	Lurie Cancer Center	1029930
401000	401010	Lurie Cancer Center	1020976
402000	402010	Ctr for Genetic Medicine	1056241
401000	401010	Lurie Cancer Center	1002139
420000	420010	NUCATS	1002139
401000	401010	Lurie Cancer Center	1037363
409000	409010	NUIN	1026447
401000	401010	Lurie Cancer Center	1005318
409000	409010	NUIN	1005318
408000	408010	Immunobiology Center	1005318
413000	413010	CMRC	1036558
401000	401010	Lurie Cancer Center	1006032
413000	413010	CMRC	1006032
402000	402010	Ctr for Genetic Medicine	1006032
305000	305010	Feinberg Cardio Rsch	1006223
402000	402010	Ctr for Genetic Medicine	1053987
402000	402010	Ctr for Genetic Medicine	1066213
401000	401010	Lurie Cancer Center	2397527
401000	401010	Lurie Cancer Center	1066404
420000	420010	NUCATS	1063452
424000	424010	Center for Global Health	1063452
401000	401010	Lurie Cancer Center	1002030
305000	305010	Feinberg Cardio Rsch	1032088
413000	413010	CMRC	1026398
401000	401010	Lurie Cancer Center	1045466
408000	408010	Immunobiology Center	1045466
402000	402010	Ctr for Genetic Medicine	1045466
402000	402010	Ctr for Genetic Medicine	1005870
401000	401010	Lurie Cancer Center	1060619
402000	402010	Ctr for Genetic Medicine	1060619
401000	401010	Lurie Cancer Center	1061243
402000	402010	Ctr for Genetic Medicine	1052057
402000	402010	Ctr for Genetic Medicine	1058111
401000	401010	Lurie Cancer Center	1058111
401000	401010	Lurie Cancer Center	2129733
501000	501220	Prgm in Communication	2129733
401000	401010	Lurie Cancer Center	1058670
305000	305010	Feinberg Cardio Rsch	1058670
413000	413010	CMRC	1056397
402000	402010	Ctr for Genetic Medicine	1056397
401000	401010	Lurie Cancer Center	1038726
401000	401010	Lurie Cancer Center	1054820
402000	402010	Ctr for Genetic Medicine	1054820
402000	402010	Ctr for Genetic Medicine	1054860
401000	401010	Lurie Cancer Center	1054860
412000	412010	Center for AIDS Research	1005423
409000	409010	NUIN	1025862
402000	402010	Ctr for Genetic Medicine	1056853
401000	401010	Lurie Cancer Center	1047935
401000	401010	Lurie Cancer Center	1069062
404000	404010	IHS	1025389
420000	420010	NUCATS	1001944
422000	422010	NCCO	1001944
413000	413010	CMRC	1001944
420000	420010	NUCATS	1026461
402000	402010	Ctr for Genetic Medicine	1057666
305000	305010	Feinberg Cardio Rsch	1026999
402000	402010	Ctr for Genetic Medicine	1026999
401000	401010	Lurie Cancer Center	1059270
420000	420010	NUCATS	1054111
402000	402010	Ctr for Genetic Medicine	1054111
402000	402010	Ctr for Genetic Medicine	1061645
406000	406010	Buehler COA	1059100
420000	420010	NUCATS	2354896
406000	406010	Buehler COA	1063005
401000	401010	Lurie Cancer Center	1063005
404000	404010	IHS	1063005
424000	424010	Center for Global Health	1061219
401000	401010	Lurie Cancer Center	1065215
402000	402010	Ctr for Genetic Medicine	1041142
401000	401010	Lurie Cancer Center	1041624
409000	409010	NUIN	1041624
417000	417010	Prosthetic-Orthotic Ctr	2233751
401000	401010	Lurie Cancer Center	1055931
403000	403010	CNADC	1054821
401000	401010	Lurie Cancer Center	1054412
408000	408010	Immunobiology Center	1054412
401000	401010	Lurie Cancer Center	1041130
406000	406010	Buehler COA	1041130
401000	401010	Lurie Cancer Center	1042297
401000	401010	Lurie Cancer Center	1010177
402000	402010	Ctr for Genetic Medicine	1010177
409000	409010	NUIN	1056185
413000	413010	CMRC	1056185
402000	402010	Ctr for Genetic Medicine	1056185
401000	401010	Lurie Cancer Center	1054948
401000	401010	Lurie Cancer Center	1051359
422000	422010	NCCO	1052334
413000	413010	CMRC	1052334
305000	305010	Feinberg Cardio Rsch	1017403
401000	401010	Lurie Cancer Center	1015262
404000	404010	IHS	1036779
501000	501220	Prgm in Communication	1036779
401000	401010	Lurie Cancer Center	1041769
413000	413010	CMRC	1045124
420000	420010	NUCATS	1066217
420000	420010	NUCATS	1065729
401000	401010	Lurie Cancer Center	1065729
408000	408010	Immunobiology Center	1065729
401000	401010	Lurie Cancer Center	1065822
401000	401010	Lurie Cancer Center	1066266
401000	401010	Lurie Cancer Center	1056693
406000	406010	Buehler COA	1056693
401000	401010	Lurie Cancer Center	1062548
402000	402010	Ctr for Genetic Medicine	1060745
305000	305010	Feinberg Cardio Rsch	1023356
401000	401010	Lurie Cancer Center	2206725
401000	401010	Lurie Cancer Center	1045435
501000	501220	Prgm in Communication	1045435
404000	404010	IHS	1045435
401000	401010	Lurie Cancer Center	1051283
410000	410010	IBNAM	1051283
402000	402010	Ctr for Genetic Medicine	1051283
402000	402010	Ctr for Genetic Medicine	1011912
401000	401010	Lurie Cancer Center	1011912
409000	409010	NUIN	1011912
421000	421010	Inst. Women's Health Rsch	1011912
410000	410010	IBNAM	1011912
409000	409010	NUIN	1004478
402000	402010	Ctr for Genetic Medicine	1004478
413000	413010	CMRC	1020281
404000	404010	IHS	1049685
413000	413010	CMRC	1001786
401000	401010	Lurie Cancer Center	1063472
401000	401010	Lurie Cancer Center	1066253
401000	401010	Lurie Cancer Center	1064120
401000	401010	Lurie Cancer Center	1048574
419000	419010	Center for Bioethics	1026364
420000	420010	NUCATS	1059640
413000	413010	CMRC	1061208
401000	401010	Lurie Cancer Center	1061208
402000	402010	Ctr for Genetic Medicine	1061208
401000	401010	Lurie Cancer Center	1042768
401000	401010	Lurie Cancer Center	2327524
401000	401010	Lurie Cancer Center	1060015
408000	408010	Immunobiology Center	1058057
401000	401010	Lurie Cancer Center	1058057
401000	401010	Lurie Cancer Center	1016221
413000	413010	CMRC	1016221
401000	401010	Lurie Cancer Center	1051542
413000	413010	CMRC	1037926
401000	401010	Lurie Cancer Center	1060550
413000	413010	CMRC	1060550
413000	413010	CMRC	1031224
411000	411010	Asher Center	1057813
402000	402010	Ctr for Genetic Medicine	1018522
401000	401010	Lurie Cancer Center	1053660
409000	409010	NUIN	1055145
401000	401010	Lurie Cancer Center	1056043
401000	401010	Lurie Cancer Center	1054992
413000	413010	CMRC	1055048
409000	409010	NUIN	1055051
401000	401010	Lurie Cancer Center	1055051
413000	413010	CMRC	1055051
404000	404010	IHS	1043078
401000	401010	Lurie Cancer Center	1052193
401000	401010	Lurie Cancer Center	1066141
501000	501220	Prgm in Communication	1051571
401000	401010	Lurie Cancer Center	1052597
420000	420010	NUCATS	1064942
413000	413010	CMRC	1064942
305000	305010	Feinberg Cardio Rsch	1064657
409000	409010	NUIN	1061391
401000	401010	Lurie Cancer Center	1001883
403000	403010	CNADC	1001883
406000	406010	Buehler COA	1001883
409000	409010	NUIN	1001883
420000	420010	NUCATS	1035648
421000	421010	Inst. Women's Health Rsch	1035648
413000	413010	CMRC	1035648
419000	419010	Center for Bioethics	1035648
401000	401010	Lurie Cancer Center	1066274
401000	401010	Lurie Cancer Center	1054075
409000	409010	NUIN	1054075
402000	402010	Ctr for Genetic Medicine	1045031
404000	404010	IHS	1025700
401000	401010	Lurie Cancer Center	1042296
420000	420010	NUCATS	1042296
413000	413010	CMRC	1055744
401000	401010	Lurie Cancer Center	1055993
305000	305010	Feinberg Cardio Rsch	1032739
403000	403010	CNADC	1057151
401000	401010	Lurie Cancer Center	1057436
501000	501220	Prgm in Communication	1058291
406000	406010	Buehler COA	1058291
401000	401010	Lurie Cancer Center	1059133
407000	407010	NCCR	1058539
401000	401010	Lurie Cancer Center	1048762
401000	401010	Lurie Cancer Center	1056004
423000	423010	Comprehensive Transplant	1056004
413000	413010	CMRC	1056004
413000	413010	CMRC	1059008
401000	401010	Lurie Cancer Center	1058663
404000	404010	IHS	1053924
401000	401010	Lurie Cancer Center	1060183
413000	413010	CMRC	1060183
404000	404010	IHS	1058191
401000	401010	Lurie Cancer Center	1038709
401000	401010	Lurie Cancer Center	1051615
401000	401010	Lurie Cancer Center	1049732
401000	401010	Lurie Cancer Center	1058781
413000	413010	CMRC	1058781
401000	401010	Lurie Cancer Center	1003426
408000	408010	Immunobiology Center	1003426
402000	402010	Ctr for Genetic Medicine	1003426
413000	413010	CMRC	1050724
412000	412010	Center for AIDS Research	1027227
401000	401010	Lurie Cancer Center	1000959
305000	305010	Feinberg Cardio Rsch	1016527
404000	404010	IHS	1041363
305000	305010	Feinberg Cardio Rsch	1011272
401000	401010	Lurie Cancer Center	2132737
402000	402010	Ctr for Genetic Medicine	
409000	409010	NUIN	1050642
401000	401010	Lurie Cancer Center	1067954
401000	401010	Lurie Cancer Center	2391057
413000	413010	CMRC	1068982
401000	401010	Lurie Cancer Center	1069481
401000	401010	Lurie Cancer Center	1069775
406000	406010	Buehler COA	1062051
413000	413010	CMRC	1068246
401000	401010	Lurie Cancer Center	1068246
401000	401010	Lurie Cancer Center	2038612
401000	401010	Lurie Cancer Center	1067449
420000	420010	NUCATS	2476467
413000	413010	CMRC	2476467
402000	402010	Ctr for Genetic Medicine	1042684
401000	401010	Lurie Cancer Center	1042684
401000	401010	Lurie Cancer Center	1068932
305000	305010	Feinberg Cardio Rsch	1068072
401000	401010	Lurie Cancer Center	1069420
409000	409010	NUIN	1069420
403000	403010	CNADC	1069420
413000	413010	CMRC	1069420
401000	401010	Lurie Cancer Center	1068930
401000	401010	Lurie Cancer Center	1055119
401000	401010	Lurie Cancer Center	1066458
401000	401010	Lurie Cancer Center	1020334
402000	402010	Ctr for Genetic Medicine	1054404
408000	408010	Immunobiology Center	1069886
412000	412010	Center for AIDS Research	1021694
424000	424010	Center for Global Health	1021694
401000	401010	Lurie Cancer Center	1067808
401000	401010	Lurie Cancer Center	1068571
404000	404010	IHS	1069709
413000	413010	CMRC	1069243
406000	406010	Buehler COA	1057874
401000	401010	Lurie Cancer Center	1042140
401000	401010	Lurie Cancer Center	1050466
401000	401010	Lurie Cancer Center	1068180
410000	410010	IBNAM	1068720
401000	401010	Lurie Cancer Center	1069435
402000	402010	Ctr for Genetic Medicine	1053905
401000	401010	Lurie Cancer Center	1053905
401000	401010	Lurie Cancer Center	1024617
413000	413010	CMRC	1057718
404000	404010	IHS	1057718
401000	401010	Lurie Cancer Center	1070472
401000	401010	Lurie Cancer Center	1069068
421000	421010	Inst. Women's Health Rsch	1067927
401000	401010	Lurie Cancer Center	1067927
401000	401010	Lurie Cancer Center	1067322
420000	420010	NUCATS	1066508
413000	413010	CMRC	2484761
401000	401010	Lurie Cancer Center	1071785
402000	402010	Ctr for Genetic Medicine	1071758
401000	401010	Lurie Cancer Center	1071327
413000	413010	CMRC	1066962
401000	401010	Lurie Cancer Center	1066962
409000	409010	NUIN	1067515
411000	411010	Asher Center	1067515
403000	403010	CNADC	1067515
402000	402010	Ctr for Genetic Medicine	2008995
401000	401010	Lurie Cancer Center	1011750
401000	401010	Lurie Cancer Center	2047557
401000	401010	Lurie Cancer Center	1068995
401000	401010	Lurie Cancer Center	1070355
420000	420010	NUCATS	1056224
401000	401010	Lurie Cancer Center	1056224
401000	401010	Lurie Cancer Center	1071255
413000	413010	CMRC	1071255
