DEPT_ID	DIVISION_ID	DV_ABBR	EMPLOYEE_ID
431500	431510	Ctr for Behavior & Health	1007196
431700	431710	Ct Patient-Cntred Outcome	1007196
404000	404010	CHS	1007196
408000	408010	Immunobiology Center	1059841
410000	410010	IBNAM	1064580
424000	424010	Center for Global Health	1064642
431600	431610	Ct for Population Hlth Sc	1064642
305000	305010	Feinberg Cardio Rsch	1046497
413000	413010	CHCRC	1005807
305000	305010	Feinberg Cardio Rsch	1005807
406000	406010	Buehler COA	1006854
413000	413010	CHCRC	1041544
403000	403010	CNADC	1000475
409000	409010	NUIN	1000475
404000	404010	CHS	1047292
408000	408010	Immunobiology Center	1047292
409000	409010	NUIN	1050302
408000	408010	Immunobiology Center	1050302
430000	430010	Bluhm Institute	1065793
431500	431510	Ctr for Behavior & Health	1074965
431700	431710	Ct Patient-Cntred Outcome	1074965
423000	423010	Comprehensive Transplant	1060531
408000	408010	Immunobiology Center	1060311
423000	423010	Comprehensive Transplant	1060311
305000	305010	Feinberg Cardio Rsch	1058614
413000	413010	CHCRC	1004051
431300	431310	STIL	1056292
431300	431310	STIL	1056074
409000	409010	NUIN	1050821
420000	420010	NUCATS	1002139
409000	409010	NUIN	1026447
409000	409010	NUIN	1005318
408000	408010	Immunobiology Center	1005318
413000	413010	CHCRC	1036558
413000	413010	CHCRC	1006032
305000	305010	Feinberg Cardio Rsch	1006223
432000	432010	Ct Engineer and Health	1066395
431500	431510	Ctr for Behavior & Health	1066395
431600	431610	Ct for Population Hlth Sc	1066395
431600	431610	Ct for Population Hlth Sc	1015471
431700	431710	Ct Patient-Cntred Outcome	1015471
432000	432010	Ct Engineer and Health	1066093
420000	420010	NUCATS	1063452
424000	424010	Center for Global Health	1063452
305000	305010	Feinberg Cardio Rsch	1032088
424000	424010	Center for Global Health	1056270
420000	420010	NUCATS	1056270
615000	615010	IPHAM	1056270
430000	430010	Bluhm Institute	1056270
413000	413010	CHCRC	1026398
408000	408010	Immunobiology Center	1045466
305000	305010	Feinberg Cardio Rsch	1003356
431500	431510	Ctr for Behavior & Health	2129733
404000	404010	CHS	2129733
501000	501220	Prgm in Communication	2129733
305000	305010	Feinberg Cardio Rsch	1058670
425000	425010	Reproductive Science	1056397
413000	413010	CHCRC	1056397
412000	412010	Center for AIDS Research	1005423
409000	409010	NUIN	1025862
614000	614010	Hugh Knowles Center	1025862
404000	404010	CHS	1025389
420000	420010	NUCATS	1001944
422000	422010	NCCO	1001944
413000	413010	CHCRC	1001944
431600	431610	Ct for Population Hlth Sc	1026461
431800	431810	Ctr for Community Health	1026461
420000	420010	NUCATS	1026461
429000	429010	Academy of Educators	1026999
305000	305010	Feinberg Cardio Rsch	1026999
420000	420010	NUCATS	1054111
406000	406010	Buehler COA	1059100
431700	431710	Ct Patient-Cntred Outcome	2354896
431600	431610	Ct for Population Hlth Sc	2354896
420000	420010	NUCATS	2354896
431900	431910	Ct for Educ Public Health	1062414
404000	404010	CHS	1062414
406000	406010	Buehler COA	1063005
431800	431810	Ctr for Community Health	1063005
404000	404010	CHS	1063005
425000	425010	Reproductive Science	1063005
424000	424010	Center for Global Health	1061219
430000	430010	Bluhm Institute	1060922
409000	409010	NUIN	1041624
417000	417010	Prosthetic-Orthotic Ctr	2233751
431300	431310	STIL	1054508
403000	403010	CNADC	1054821
408000	408010	Immunobiology Center	1054412
406000	406010	Buehler COA	1041130
409000	409010	NUIN	1056185
413000	413010	CHCRC	1056185
422000	422010	NCCO	1052334
413000	413010	CHCRC	1052334
305000	305010	Feinberg Cardio Rsch	1017403
305000	305010	Feinberg Cardio Rsch	1050966
431300	431310	STIL	1036779
501000	501220	Prgm in Communication	1036779
404000	404010	CHS	1036779
429000	429010	Academy of Educators	1036779
428000	428010	Center for Education	1036779
431500	431510	Ctr for Behavior & Health	1041769
431700	431710	Ct Patient-Cntred Outcome	1041769
404000	404010	CHS	1041769
413000	413010	CHCRC	1045124
431600	431610	Ct for Population Hlth Sc	1066217
420000	420010	NUCATS	1066217
420000	420010	NUCATS	1065729
408000	408010	Immunobiology Center	1065729
431500	431510	Ctr for Behavior & Health	1065270
431600	431610	Ct for Population Hlth Sc	1065270
431200	431210	CBITs	1065270
406000	406010	Buehler COA	1056693
413000	413010	CHCRC	1042734
431500	431510	Ctr for Behavior & Health	1060553
423000	423010	Comprehensive Transplant	1060566
305000	305010	Feinberg Cardio Rsch	1023356
501000	501220	Prgm in Communication	1045435
404000	404010	CHS	1045435
406000	406010	Buehler COA	1045435
431100	431110	CMIDD	1051283
431400	431410	CCNE	1051283
410000	410010	IBNAM	1051283
431600	431610	Ct for Population Hlth Sc	1011912
409000	409010	NUIN	1011912
421000	421010	Inst. Women's Health Rsch	1011912
410000	410010	IBNAM	1011912
431900	431910	Ct for Educ Public Health	1008387
431600	431610	Ct for Population Hlth Sc	1008387
409000	409010	NUIN	1004478
413000	413010	CHCRC	1020281
404000	404010	CHS	1049685
413000	413010	CHCRC	1001786
429000	429010	Academy of Educators	1062458
431300	431310	STIL	1062458
423000	423010	Comprehensive Transplant	1066075
431800	431810	Ctr for Community Health	1057805
404000	404010	CHS	1057805
403000	403010	CNADC	1063230
409000	409010	NUIN	1063230
432000	432010	Ct Engineer and Health	1064120
431500	431510	Ctr for Behavior & Health	1064120
431600	431610	Ct for Population Hlth Sc	1064120
431200	431210	CBITs	1064120
431600	431610	Ct for Population Hlth Sc	1059640
420000	420010	NUCATS	1059640
413000	413010	CHCRC	1061208
431800	431810	Ctr for Community Health	1058057
404000	404010	CHS	1058057
408000	408010	Immunobiology Center	1058057
413000	413010	CHCRC	1016221
413000	413010	CHCRC	1037926
423000	423010	Comprehensive Transplant	1057832
413000	413010	CHCRC	1060550
413000	413010	CHCRC	1031224
411000	411010	Asher Center	1057813
409000	409010	NUIN	1055145
413000	413010	CHCRC	1055048
409000	409010	NUIN	1055051
413000	413010	CHCRC	1055051
429000	429010	Academy of Educators	1043078
404000	404010	CHS	1043078
430000	430010	Bluhm Institute	1056890
424000	424010	Center for Global Health	2327449
501000	501220	Prgm in Communication	1051571
420000	420010	NUCATS	1064942
413000	413010	CHCRC	1064942
305000	305010	Feinberg Cardio Rsch	1064657
409000	409010	NUIN	1061391
412000	412010	Center for AIDS Research	1050564
403000	403010	CNADC	1001883
406000	406010	Buehler COA	1001883
409000	409010	NUIN	1001883
431900	431910	Ct for Educ Public Health	1061598
431700	431710	Ct Patient-Cntred Outcome	1061598
431500	431510	Ctr for Behavior & Health	1061598
404000	404010	CHS	1061598
421000	421010	Inst. Women's Health Rsch	1035648
413000	413010	CHCRC	1035648
420000	420010	NUCATS	1035648
431600	431610	Ct for Population Hlth Sc	1066274
409000	409010	NUIN	1054075
409000	409010	NUIN	1053926
413000	413010	CHCRC	1053926
404000	404010	CHS	1025700
420000	420010	NUCATS	1053957
413000	413010	CHCRC	1053957
420000	420010	NUCATS	1042296
413000	413010	CHCRC	1055744
305000	305010	Feinberg Cardio Rsch	1032739
403000	403010	CNADC	1057151
406000	406010	Buehler COA	1058291
407000	407010	NCCR	1058539
423000	423010	Comprehensive Transplant	1056004
413000	413010	CHCRC	1056004
413000	413010	CHCRC	1059008
404000	404010	CHS	1045158
431900	431910	Ct for Educ Public Health	1045158
404000	404010	CHS	1053924
413000	413010	CHCRC	1060183
404000	404010	CHS	1058191
413000	413010	CHCRC	1058781
408000	408010	Immunobiology Center	1003426
413000	413010	CHCRC	1050724
412000	412010	Center for AIDS Research	1027227
431500	431510	Ctr for Behavior & Health	1016527
305000	305010	Feinberg Cardio Rsch	1016527
430000	430010	Bluhm Institute	1016527
404000	404010	CHS	1041363
305000	305010	Feinberg Cardio Rsch	1011272
305000	305010	Feinberg Cardio Rsch	1011092
404000	404010	CHS	2326429
413000	413010	CHCRC	1077961
431900	431910	Ct for Educ Public Health	1078456
431700	431710	Ct Patient-Cntred Outcome	1078456
431500	431510	Ctr for Behavior & Health	1061609
431800	431810	Ctr for Community Health	1061609
431600	431610	Ct for Population Hlth Sc	1061609
432000	432010	Ct Engineer and Health	2333484
404000	404010	CHS	1068211
431600	431610	Ct for Population Hlth Sc	1073494
615000	615010	IPHAM	1073494
431800	431810	Ctr for Community Health	2322439
404000	404010	CHS	2322439
420000	420010	NUCATS	2214468
432000	432010	Ct Engineer and Health	1074668
431500	431510	Ctr for Behavior & Health	1074668
431600	431610	Ct for Population Hlth Sc	1074668
616000	616010	Ctr Translational Imaging	1075710
431800	431810	Ctr for Community Health	1075799
431700	431710	Ct Patient-Cntred Outcome	1075799
404000	404010	CHS	1075799
431400	431410	CCNE	1067664
431700	431710	Ct Patient-Cntred Outcome	2305553
431500	431510	Ctr for Behavior & Health	2305553
431900	431910	Ct for Educ Public Health	2286682
431800	431810	Ctr for Community Health	2286682
430000	430010	Bluhm Institute	1076616
431500	431510	Ctr for Behavior & Health	2572302
404000	404010	CHS	2572302
410000	410010	IBNAM	1077442
423000	423010	Comprehensive Transplant	1077442
613000	613010	CLP	1077442
428000	428010	Center for Education	1077548
424000	424010	Center for Global Health	1077548
431600	431610	Ct for Population Hlth Sc	1077548
431300	431310	STIL	1077586
431900	431910	Ct for Educ Public Health	1078376
431600	431610	Ct for Population Hlth Sc	1078376
431200	431210	CBITs	1080443
431900	431910	Ct for Educ Public Health	1079206
431500	431510	Ctr for Behavior & Health	1079206
431800	431810	Ctr for Community Health	1079206
431700	431710	Ct Patient-Cntred Outcome	1079206
404000	404010	CHS	1069091
409000	409010	NUIN	1050642
413000	413010	CHCRC	1068982
409000	409010	NUIN	1069481
413000	413010	CHCRC	1069481
431500	431510	Ctr for Behavior & Health	1069775
431600	431610	Ct for Population Hlth Sc	1069775
406000	406010	Buehler COA	1062051
413000	413010	CHCRC	1068246
404000	404010	CHS	1047866
404000	404010	CHS	2515452
431600	431610	Ct for Population Hlth Sc	2628248
615000	615010	IPHAM	2628248
424000	424010	Center for Global Health	2628248
427000	427010	Brain Tumor Institute	1071751
413000	413010	CHCRC	2476467
420000	420010	NUCATS	2476467
431800	431810	Ctr for Community Health	1068940
404000	404010	CHS	1068940
305000	305010	Feinberg Cardio Rsch	1068072
404000	404010	CHS	1068073
409000	409010	NUIN	1069420
403000	403010	CNADC	1069420
413000	413010	CHCRC	1069420
424000	424010	Center for Global Health	1063190
412000	412010	Center for AIDS Research	1063190
431800	431810	Ctr for Community Health	1006470
420000	420010	NUCATS	1006470
431900	431910	Ct for Educ Public Health	1069073
404000	404010	CHS	1069073
423000	423010	Comprehensive Transplant	1049772
408000	408010	Immunobiology Center	1066458
431500	431510	Ctr for Behavior & Health	2412158
431800	431810	Ctr for Community Health	2412158
431700	431710	Ct Patient-Cntred Outcome	2412158
404000	404010	CHS	2412158
408000	408010	Immunobiology Center	1069886
424000	424010	Center for Global Health	1021694
431800	431810	Ctr for Community Health	1021694
412000	412010	Center for AIDS Research	1021694
421000	421010	Inst. Women's Health Rsch	1068651
431800	431810	Ctr for Community Health	1069709
406000	406010	Buehler COA	1069709
431700	431710	Ct Patient-Cntred Outcome	1069709
423000	423010	Comprehensive Transplant	1069709
404000	404010	CHS	1069709
409000	409010	NUIN	1068577
403000	403010	CNADC	1068577
616000	616010	Ctr Translational Imaging	1068577
422000	422010	NCCO	1068983
413000	413010	CHCRC	1069243
431600	431610	Ct for Population Hlth Sc	1069689
406000	406010	Buehler COA	1057874
404000	404010	CHS	1066654
410000	410010	IBNAM	1068720
404000	404010	CHS	1072001
431900	431910	Ct for Educ Public Health	1071421
431600	431610	Ct for Population Hlth Sc	1071421
431700	431710	Ct Patient-Cntred Outcome	1069435
404000	404010	CHS	1057718
413000	413010	CHCRC	1057718
431700	431710	Ct Patient-Cntred Outcome	1057770
404000	404010	CHS	1057770
404000	404010	CHS	1057792
431700	431710	Ct Patient-Cntred Outcome	1006570
431600	431610	Ct for Population Hlth Sc	1006570
404000	404010	CHS	1006570
431800	431810	Ctr for Community Health	1041071
421000	421010	Inst. Women's Health Rsch	1067927
413000	413010	CHCRC	1070050
431600	431610	Ct for Population Hlth Sc	1070382
614000	614010	Hugh Knowles Center	1018049
404000	404010	CHS	1067116
431500	431510	Ctr for Behavior & Health	1067322
431600	431610	Ct for Population Hlth Sc	1067322
420000	420010	NUCATS	1066508
413000	413010	CHCRC	2484761
417000	417010	Prosthetic-Orthotic Ctr	2354170
305000	305010	Feinberg Cardio Rsch	1071074
430000	430010	Bluhm Institute	1072644
430000	430010	Bluhm Institute	1075715
431800	431810	Ctr for Community Health	1076065
431600	431610	Ct for Population Hlth Sc	1076065
615000	615010	IPHAM	1076065
424000	424010	Center for Global Health	1069917
431500	431510	Ctr for Behavior & Health	1072391
431900	431910	Ct for Educ Public Health	1025371
431700	431710	Ct Patient-Cntred Outcome	1025371
431600	431610	Ct for Population Hlth Sc	1025371
404000	404010	CHS	1025371
431500	431510	Ctr for Behavior & Health	1071327
431700	431710	Ct Patient-Cntred Outcome	1071327
404000	404010	CHS	1071327
425000	425010	Reproductive Science	1072154
413000	413010	CHCRC	1066962
409000	409010	NUIN	1067515
411000	411010	Asher Center	1067515
403000	403010	CNADC	1067515
420000	420010	NUCATS	1011750
432000	432010	Ct Engineer and Health	1071571
431500	431510	Ctr for Behavior & Health	1071571
431800	431810	Ctr for Community Health	1071571
431600	431610	Ct for Population Hlth Sc	1071571
431200	431210	CBITs	1071571
422000	422010	NCCO	1064143
431500	431510	Ctr for Behavior & Health	1074456
420000	420010	NUCATS	1074456
403000	403010	CNADC	1074050
427000	427010	Brain Tumor Institute	1074050
431700	431710	Ct Patient-Cntred Outcome	1073312
431500	431510	Ctr for Behavior & Health	1010918
404000	404010	CHS	1010918
432000	432010	Ct Engineer and Health	1010918
413000	413010	CHCRC	1049780
431200	431210	CBITs	1079955
432000	432010	Ct Engineer and Health	1079955
305000	305010	Feinberg Cardio Rsch	2033885
409000	409010	NUIN	1074715
420000	420010	NUCATS	1056224
431800	431810	Ctr for Community Health	2043334
431600	431610	Ct for Population Hlth Sc	2043334
612000	612010	IPR	2043334
431200	431210	CBITs	2043334
426000	426010	Cells to Society	2043334
431600	431610	Ct for Population Hlth Sc	1077331
403000	403010	CNADC	2265355
430000	430010	Bluhm Institute	2181798
432000	432010	Ct Engineer and Health	1075457
431900	431910	Ct for Educ Public Health	1075457
431700	431710	Ct Patient-Cntred Outcome	1075457
431600	431610	Ct for Population Hlth Sc	1075457
420000	420010	NUCATS	1075457
431900	431910	Ct for Educ Public Health	1075967
404000	404010	CHS	1075967
431500	431510	Ctr for Behavior & Health	1076040
404000	404010	CHS	1076405
413000	413010	CHCRC	1070746
413000	413010	CHCRC	1071255
431900	431910	Ct for Educ Public Health	1055487
431500	431510	Ctr for Behavior & Health	1055487
431700	431710	Ct Patient-Cntred Outcome	1055487
404000	404010	CHS	1070960
431300	431310	STIL	2265126
404000	404010	CHS	1071116
431300	431310	STIL	1071116
404000	404010	CHS	2075984
431500	431510	Ctr for Behavior & Health	2106006
431800	431810	Ctr for Community Health	1076300
431500	431510	Ctr for Behavior & Health	1076300
424000	424010	Center for Global Health	1076300
431700	431710	Ct Patient-Cntred Outcome	1076300
431500	431510	Ctr for Behavior & Health	1026431
431800	431810	Ctr for Community Health	1026431
431700	431710	Ct Patient-Cntred Outcome	1026431
413000	413010	CHCRC	1076303
431200	431210	CBITs	1076303
431600	431610	Ct for Population Hlth Sc	1071451
404000	404010	CHS	1071451
424000	424010	Center for Global Health	1064835
403000	403010	CNADC	2311744
431900	431910	Ct for Educ Public Health	1077329
431500	431510	Ctr for Behavior & Health	1077329
431700	431710	Ct Patient-Cntred Outcome	1077329
431600	431610	Ct for Population Hlth Sc	1077889
431500	431510	Ctr for Behavior & Health	2276944
406000	406010	Buehler COA	2276944
431700	431710	Ct Patient-Cntred Outcome	2276944
431800	431810	Ctr for Community Health	1071748
432000	432010	Ct Engineer and Health	1052517
431500	431510	Ctr for Behavior & Health	1052517
431900	431910	Ct for Educ Public Health	1072977
431500	431510	Ctr for Behavior & Health	1072977
431700	431710	Ct Patient-Cntred Outcome	1072977
431600	431610	Ct for Population Hlth Sc	1072977
614000	614010	Hugh Knowles Center	1018246
409000	409010	NUIN	1018246
431900	431910	Ct for Educ Public Health	2575033
431600	431610	Ct for Population Hlth Sc	2575033
431800	431810	Ctr for Community Health	1077483
420000	420010	NUCATS	1077483
431800	431810	Ctr for Community Health	1077668
404000	404010	CHS	1066094
432000	432010	Ct Engineer and Health	1076308
431500	431510	Ctr for Behavior & Health	1076308
431800	431810	Ctr for Community Health	1076308
431600	431610	Ct for Population Hlth Sc	1076308
431900	431910	Ct for Educ Public Health	2022084
615000	615010	IPHAM	2022084
432000	432010	Ct Engineer and Health	1008909
404000	404010	CHS	1008909
404000	404010	CHS	2698369
431800	431810	Ctr for Community Health	1038804
431600	431610	Ct for Population Hlth Sc	1038804
404000	404010	CHS	1038804
